1.6591E+12,fusion,3-11540,13683,5,556928.7866,4398926.078,5,1,28.211044,12.3603,0.413348,4.265079,1.695326,1.464345,3,鍐B61CN9,blue,0,15,4.18621,0.869653,0.869653,2.58842,radar3,78,tracker,13683,,
1.6591E+12,fusion,3-11538,13684,5,556645.6572,4398802.411,5,1,25.05773,10.338285,0.395738,4.5,1.8,0,3,,,0,15,6.22215,0.99046,0.99046,4.22602,radar3,86,tracker,13684,,
1.6591E+12,fusion,4-9081,13685,5,556734.428,4398840.046,5,1,27.53373,11.163498,0.381673,4.263912,1.651285,1.3914,3,,,0,15,4.25088,0.813647,0.813647,2.53042,radar3,84,tracker,13685,,
1.6591E+12,fusion,4-9084,13686,5,556826.6691,4398884.014,5,1,31.069309,14.303427,0.430429,4.154658,1.67535,1.410067,3,,,0,15,4.15891,0.895433,0.895433,2.61707,radar3,83,tracker,13686,,
1.6591E+12,fusion,5-13687,13687,5,557025.0113,4398973.924,5,1,27.604059,12.249731,0.417916,4.204821,1.638681,1.3994,3,,,0,15,4.17939,0.875867,0.875867,2.59524,radar3,76,tracker,13687,,
1.6591E+12,fusion,1-10129,13688,5,556708.3927,4398829.571,5,1,28.257715,11.756765,0.394487,4.21122,1.629879,1.417,4,鍐BH79S1,blue,0,15,4.91174,1.06558,1.06558,2.79142,radar3,85,tracker,13688,,
1.6591E+12,fusion,5-13690,13690,5,556629.3006,4398799.827,5,1,25.839025,11.586626,0.405724,4.214876,1.532761,1.3754,3,,,1,15,9.31119,1.44E-05,1.44E-05,9.31118,tracker,13690,,,,
1.6591E+12,fusion,3-11543,13693,5,556578.8256,4398778.243,5,1,26.857095,9.061341,0.411,4.243493,1.683015,1.4794,3,璞獷5629Z,gray,1,15,9.23671,0.0199347,0.0199347,9.233,tracker,13693,,,,
1.6591E+12,fusion,1-10142,13698,5,556495.6835,4398741.685,5,1,29.531575,12.834566,0.409514,4.173125,1.693174,1.3754,3,鍐GJD120,black,0,15,2.31735,1.31644,1.31644,1.89909,camera1,110542,radar4,224,tracker,13698
1.6591E+12,fusion,2-9155,13699,5,556429.2344,4398711.868,5,1,27.733065,12.28276,0.416327,4.5,1.8,0,3,浜琇V0815,black,1,15,9.31141,5.97E-19,6.00E-19,9.31141,tracker,13699,,,,
1.6591E+12,fusion,1-10152,13700,5,556385.8338,4398688.737,5,1,24.107685,10.512352,0.411475,4.522025,1.7142,1.4794,3,鍐B2GN11,red,0,15,4.03928,0.891028,0.891028,2.39434,radar4,221,tracker,13700,,
1.6591E+12,fusion,3-11548,13701,5,556607.8182,4398790.021,5,1,26.345527,11.433912,0.4069,4.332175,1.768165,0.6877,4,浜現BB623,blue,1,15,9.31144,4.48E-06,4.48E-06,9.31144,tracker,13701,,,,
1.6591E+12,fusion,1-10134,13702,5,556348.3966,4398676.375,5,1,26.625484,11.743237,0.412188,4.522025,1.7142,1.4794,3,鍐BH25X1,red,0,15,4.01996,0.876806,0.876806,2.38545,radar4,223,tracker,13702,,
1.6591E+12,fusion,3-11556,13704,5,556350.4046,4398673.082,5,1,29.645021,13.067064,0.41411,4.45808,1.67238,1.4554,3,鍐R5D3W9,brown,1,15,9.3114,5.52E-07,5.52E-07,9.3114,tracker,13704,,,,
